Unnamed: 0,ID,GENDER,CAR,PROPERTY,NO OF CHILDREN,INCOME TOTAL,INCOME TYPE,EDUCATION TYPE,FAMILY STATUS,HOUSING TYPE,PHONE,EMAIL,OCCUPATION TYPE,FAMILY SIZE,STATUS,AGE
211514,5045388,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,Own House,0,0,Managers,2,0,43.0
211545,5045390,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,Own House,0,0,Managers,2,0,43.0
211590,5045391,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,Own House,0,0,Managers,2,1,43.0
211606,5045392,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,Own House,0,0,Managers,2,0,43.0
211625,5045394,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211635,5045395,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211645,5045396,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211655,5045397,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211665,5045398,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211675,5045399,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211685,5045400,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211695,5045401,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211705,5045402,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211719,5045403,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211731,5045404,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211741,5045405,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211760,5045406,F,N,Y,1,126000.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,31.0
211770,5045408,F,N,Y,2,337500.0,Commercial associate,Secondary,Single,Own House,0,0,Sales staff,3,1,31.0
211830,5045409,F,N,Y,2,337500.0,Commercial associate,Secondary,Single,Own House,0,0,Sales staff,3,1,31.0
211880,5045410,F,N,Y,2,337500.0,Commercial associate,Secondary,Single,Own House,0,0,Sales staff,3,1,31.0
211898,5045412,F,Y,Y,2,180000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,4,0,36.0
212206,5045428,M,Y,N,0,270000.0,Working,Higher education,Single,Own House,0,0,HR staff,1,1,26.0
212242,5045432,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,36.0
212287,5045433,M,Y,N,0,76500.0,Working,Secondary,Married,Own House,0,0,Drivers,2,1,28.0
212291,5045434,M,N,N,1,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,3,1,39.0
212331,5045435,M,N,N,1,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,3,1,39.0
212371,5045436,M,N,N,1,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,3,1,39.0
212398,5045437,M,N,N,1,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,3,1,39.0
212482,5045440,M,N,Y,0,144000.0,Working,Secondary,Single,Own House,0,0,Sales staff,1,1,23.0
212494,5045442,M,Y,Y,0,112500.0,Working,Higher education,Married,Own House,0,0,Core staff,2,0,47.0
212530,5045446,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,52.0
212539,5045448,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,52.0
212568,5045449,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,52.0
212577,5045450,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,0,52.0
212584,5045452,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,52.0
212609,5045453,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,0,52.0
212634,5045454,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,0,52.0
212651,5045455,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Laborers,1,0,52.0
212658,5045456,M,Y,N,2,180000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,4,1,39.0
212695,5045459,F,N,N,1,162000.0,Working,Secondary,Married,Municipal apartment,1,0,Sales staff,3,1,41.0
212716,5045460,F,N,N,1,162000.0,Working,Secondary,Married,Municipal apartment,1,0,Sales staff,3,0,41.0
212729,5045461,F,N,N,1,162000.0,Working,Secondary,Married,Municipal apartment,1,0,Sales staff,3,0,41.0
212742,5045462,F,Y,Y,0,180000.0,Commercial associate,Secondary,Married,Own House,0,0,Managers,2,0,22.0
212747,5045465,F,N,N,0,270000.0,Working,Higher education,Single,Rented apartment,1,0,Medicine staff,1,1,37.0
212796,5045466,F,N,N,0,270000.0,Working,Higher education,Single,Rented apartment,1,0,Medicine staff,1,1,37.0
212809,5045467,F,N,N,0,270000.0,Working,Higher education,Single,Rented apartment,1,0,Medicine staff,1,1,37.0
212822,5045468,F,N,Y,0,315000.0,Working,Higher education,Married,Own House,0,1,Accountants,2,1,37.0
212855,5045469,F,N,Y,0,315000.0,Working,Higher education,Married,Own House,0,1,Accountants,2,1,37.0
212888,5045470,F,N,Y,0,315000.0,Working,Higher education,Married,Own House,0,1,Accountants,2,1,37.0
213181,5045491,F,N,Y,0,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,2,1,36.0
213186,5045493,F,N,Y,1,72000.0,Working,Higher education,Married,Own House,0,0,High skill tech staff,3,0,34.0
213195,5045499,M,N,Y,2,360000.0,Working,Secondary,Married,Own House,0,0,Drivers,4,1,48.0
213241,5045502,F,N,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,40.0
213256,5045503,F,N,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,0,40.0
213452,5045519,F,N,Y,0,180000.0,Working,Higher education,Single,Own House,1,0,Secretaries,1,0,25.0
213646,5045533,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213676,5045534,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213703,5045535,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213741,5045536,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213753,5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213765,5045538,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213777,5045539,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213789,5045540,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213819,5045541,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213861,5045542,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213875,5045543,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213889,5045544,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213905,5045545,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213935,5045546,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,1,29.0
213961,5045547,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213984,5045548,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
213996,5045549,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
214008,5045550,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,0,0,High skill tech staff,4,0,29.0
214019,5045551,M,Y,N,1,180000.0,State servant,Secondary,Married,Own House,0,0,Drivers,3,1,40.0
214036,5045554,M,Y,N,1,180000.0,State servant,Secondary,Married,Own House,0,0,Drivers,3,0,40.0
214062,5045555,M,Y,N,1,180000.0,State servant,Secondary,Married,Own House,0,0,Drivers,3,1,40.0
214242,5045567,F,N,Y,0,99000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,51.0
214293,5045568,F,N,Y,0,99000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,51.0
214344,5045569,F,N,Y,0,99000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,0,51.0
214347,5045571,F,N,Y,0,99000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,51.0
214517,5045582,F,N,Y,3,157500.0,Working,Secondary,Separated,Own House,0,0,Cooking staff,4,1,28.0
214532,5045583,F,N,Y,3,157500.0,Working,Secondary,Separated,Own House,0,0,Cooking staff,4,0,28.0
215087,5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,Own House,0,0,Drivers,3,1,42.0
215113,5045615,M,Y,Y,1,360000.0,Working,Higher education,Married,Own House,0,0,Drivers,3,1,42.0
215174,5045618,M,Y,Y,1,360000.0,Working,Higher education,Married,Own House,0,0,Drivers,3,1,42.0
215229,5045620,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215234,5045622,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215262,5045623,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215310,5045624,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215323,5045625,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215328,5045626,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215345,5045627,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215350,5045628,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215367,5045629,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215384,5045630,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215389,5045631,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215394,5045632,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215411,5045633,F,N,Y,1,270000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,3,1,39.0
215417,5045634,F,N,Y,1,157500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,3,1,28.0
215431,5045635,F,N,Y,1,157500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,3,1,28.0
215445,5045636,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215470,5045637,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,0,39.0
215473,5045638,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215524,5045639,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215574,5045640,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215613,5045641,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215625,5045642,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215643,5045643,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
215655,5045644,M,Y,Y,1,139500.0,Working,Secondary,Married,Own House,1,0,Laborers,3,0,39.0
215958,5045659,M,Y,Y,0,180000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,23.0
215967,5045660,M,Y,Y,0,180000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,23.0
215976,5045661,M,Y,Y,0,180000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,23.0
215985,5045662,F,N,Y,0,180000.0,Working,Secondary,Married,Own House,1,0,Managers,2,0,39.0
215996,5045665,F,N,Y,0,180000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,39.0
216005,5045669,F,N,Y,0,180000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,39.0
216013,5045670,F,N,Y,0,180000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,39.0
216024,5045672,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,1,34.0
216066,5045675,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,0,34.0
216074,5045676,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,1,34.0
216082,5045677,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,1,34.0
216109,5045678,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,1,34.0
216166,5045679,F,N,Y,1,270000.0,State servant,Secondary,Civil marriage,Own House,0,0,Medicine staff,3,1,34.0
216175,5045681,F,N,Y,1,270000.0,Working,Higher education,Married,Own House,1,0,Managers,3,0,37.0
216186,5045682,F,N,Y,1,270000.0,Working,Higher education,Married,Own House,1,0,Managers,3,1,37.0
216210,5045683,F,N,Y,1,270000.0,Working,Higher education,Married,Own House,1,0,Managers,3,1,37.0
216234,5045684,F,N,Y,1,270000.0,Working,Higher education,Married,Own House,1,0,Managers,3,0,37.0
216246,5045685,F,N,Y,1,270000.0,Working,Higher education,Married,Own House,1,0,Managers,3,0,37.0
216251,5045687,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216272,5045688,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216295,5045689,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216309,5045690,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216318,5045692,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216340,5045693,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216393,5045694,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216434,5045695,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,1,0,Laborers,1,1,37.0
216468,5045696,F,N,Y,1,135000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,29.0
216483,5045697,F,N,Y,1,135000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,29.0
216502,5045698,F,N,Y,1,135000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,0,29.0
216507,5045699,F,N,Y,1,135000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,29.0
216518,5045700,F,N,Y,0,126000.0,Commercial associate,Higher education,Separated,Own House,0,0,Managers,1,1,44.0
216567,5045701,F,N,Y,0,126000.0,Commercial associate,Higher education,Separated,Own House,0,0,Managers,1,1,44.0
216580,5045704,F,N,Y,0,126000.0,Commercial associate,Higher education,Separated,Own House,0,0,Managers,1,0,44.0
216585,5045706,F,N,Y,0,126000.0,Commercial associate,Higher education,Separated,Own House,0,0,Managers,1,1,44.0
216616,5045708,M,N,Y,0,180000.0,Commercial associate,Higher education,Separated,Own House,0,0,Core staff,1,1,28.0
216666,5045709,M,N,Y,0,180000.0,Commercial associate,Higher education,Separated,Own House,0,0,Core staff,1,1,28.0
216717,5045710,M,N,Y,0,180000.0,Commercial associate,Higher education,Separated,Own House,0,0,Core staff,1,1,28.0
216718,5045711,M,N,Y,0,180000.0,Commercial associate,Higher education,Separated,Own House,0,0,Core staff,1,1,28.0
216719,5045712,F,Y,Y,1,202500.0,Working,Secondary,Married,Own House,0,0,Laborers,3,0,45.0
216722,5045713,F,Y,Y,1,202500.0,Working,Secondary,Married,Own House,0,0,Laborers,3,0,45.0
216734,5045714,F,Y,Y,1,202500.0,Working,Secondary,Married,Own House,0,0,Laborers,3,1,45.0
216752,5045717,M,Y,Y,1,225000.0,Working,Higher education,Married,Own House,0,0,High skill tech staff,3,1,34.0
216761,5045718,M,Y,Y,1,225000.0,Working,Higher education,Married,Own House,0,0,High skill tech staff,3,1,34.0
216770,5045721,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,Own House,0,0,Laborers,2,1,29.0
216817,5045722,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,Own House,0,0,Laborers,2,1,29.0
216826,5045723,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,Own House,0,0,Laborers,2,1,29.0
216859,5045724,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,Own House,0,0,Laborers,2,1,29.0
216873,5045725,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,Own House,0,0,Laborers,2,1,29.0
217057,5045734,M,Y,N,0,292500.0,Working,Higher education,Single,Own House,0,0,Drivers,1,1,28.0
217102,5045735,M,Y,N,0,292500.0,Working,Higher education,Single,Own House,0,0,Drivers,1,0,28.0
217118,5045739,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Single,Own House,0,0,Drivers,1,1,25.0
217132,5045741,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Single,Own House,0,0,Drivers,1,1,25.0
217185,5045745,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
217222,5045748,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
217267,5045754,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
217312,5045755,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
217342,5045758,F,Y,N,0,270000.0,Working,Higher education,Married,Own House,0,0,Medicine staff,2,0,54.0
217361,5045759,F,Y,N,0,270000.0,Working,Higher education,Married,Own House,0,0,Medicine staff,2,1,54.0
217394,5045760,F,Y,N,0,270000.0,Working,Higher education,Married,Own House,0,0,Medicine staff,2,1,54.0
217419,5045761,F,Y,N,0,270000.0,Working,Higher education,Married,Own House,0,0,Medicine staff,2,1,54.0
217471,5045762,F,Y,N,0,270000.0,Working,Higher education,Married,Own House,0,0,Medicine staff,2,1,54.0
217676,5045772,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217691,5045773,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217703,5045774,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217718,5045775,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,0,25.0
217725,5045776,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217740,5045777,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217752,5045778,M,N,Y,1,180000.0,Working,Higher education,Married,Own House,0,0,Managers,3,1,25.0
217855,5045783,F,Y,N,0,292500.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,28.0
217872,5045784,F,Y,N,0,292500.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,28.0
217884,5045785,M,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,Own House,0,1,Managers,2,1,36.0
217927,5045786,M,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,Own House,0,1,Managers,2,1,36.0
217998,5045796,F,Y,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Accountants,2,1,25.0
218008,5045797,F,Y,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Accountants,2,0,25.0
218017,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Accountants,2,0,25.0
218026,5045799,F,Y,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Accountants,2,0,25.0
218493,5045829,F,N,Y,0,67500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,37.0
218519,5045830,F,N,Y,0,67500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,37.0
218561,5045831,F,N,Y,0,67500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,37.0
218573,5045832,F,N,N,1,270000.0,Working,Secondary,Separated,Own House,0,0,Core staff,2,1,45.0
218628,5045833,F,N,N,1,270000.0,Working,Secondary,Separated,Own House,0,0,Core staff,2,1,45.0
218633,5045834,F,N,N,1,270000.0,Working,Secondary,Separated,Own House,0,0,Core staff,2,1,45.0
218666,5045835,F,N,N,1,270000.0,Working,Secondary,Separated,Own House,0,0,Core staff,2,1,45.0
